year,fips,state_name,race,num_stu_total,num_stu_9_10,num_stu_11,num_stu_12,num_stu_pub_total,num_stu_pub_9_10,num_stu_pub_11,num_stu_pub_12,num_grad_ap,num_grad_pass_ap,ap_mandate,ap_funding
2002,46,South Dakota,White,1335,20,465,818,1263,19,442,772,,,0,0
2003,46,South Dakota,Asian,36,1,12,22,36,1,12,22,,,0,0
2003,46,South Dakota,Black,4,1,1,2,4,1,1,2,,,0,0
2003,46,South Dakota,Hispanic,8,0,2,5,8,0,2,5,,,0,0
2003,46,South Dakota,Total,1606,65,600,893,1528,64,554,863,1046,627,0,0
2003,46,South Dakota,White,1487,60,553,832,1415,59,510,805,,,0,0
2004,46,South Dakota,Asian,45,3,15,26,45,3,15,26,,,0,0
2004,46,South Dakota,Black,14,0,6,4,12,0,5,4,,,0,0
2004,46,South Dakota,Hispanic,7,0,3,4,6,0,3,3,,,0,0
2004,46,South Dakota,Total,1833,81,612,1078,1717,81,572,1008,1188,747,0,0
2004,46,South Dakota,White,1701,76,568,1009,1593,76,529,942,,,0,0
2005,46,South Dakota,Asian,57,13,21,20,56,13,20,20,,,0,0
2005,46,South Dakota,Black,15,1,2,11,14,1,2,10,,,0,0
2005,46,South Dakota,Hispanic,13,0,6,7,11,0,4,7,,,0,0
2005,46,South Dakota,Total,1857,115,617,1060,1740,111,583,983,1201,755,0,0
2005,46,South Dakota,White,1685,95,559,978,1578,92,530,904,,,0,0
2006,46,South Dakota,Asian,62,9,21,32,57,9,18,30,,,0,0
2006,46,South Dakota,Black,19,0,3,15,19,0,3,15,,,0,0
2006,46,South Dakota,Hispanic,20,0,11,8,18,0,9,8,,,0,0
2006,46,South Dakota,Total,1905,110,673,1065,1799,102,626,1014,1281,764,0,0
2006,46,South Dakota,White,1702,95,601,961,1610,87,560,918,,,0,0
2007,46,South Dakota,Asian,51,8,18,22,46,7,17,19,,,0,0
2007,46,South Dakota,Black,9,0,3,6,9,0,3,6,,,0,0
2007,46,South Dakota,Hispanic,26,4,5,16,23,4,4,15,,,0,0
2007,46,South Dakota,Total,1948,132,666,1094,1809,126,622,1015,1268,793,0,0
2007,46,South Dakota,White,1770,112,615,996,1661,107,576,940,,,0,0
2008,46,South Dakota,Asian,60,7,23,30,53,7,20,26,,,0,0
2008,46,South Dakota,Black,10,2,5,3,9,2,4,3,,,0,0
2008,46,South Dakota,Hispanic,24,2,9,12,18,1,7,10,,,0,0
2008,46,South Dakota,Total,2113,172,701,1198,1896,167,609,1084,1339,812,0,0
2008,46,South Dakota,White,1919,155,640,1090,1755,151,556,1016,,,0,0
2009,46,South Dakota,Asian,68,12,27,28,61,11,23,26,,,0,0
2009,46,South Dakota,Black,22,1,12,8,21,1,11,8,,,0,0
2009,46,South Dakota,Hispanic,41,6,14,19,38,6,13,18,,,0,0
2009,46,South Dakota,Total,2172,193,728,1186,2003,185,674,1085,1326,859,0,0
2009,46,South Dakota,White,1958,169,649,1090,1816,162,601,1008,,,0,0
2010,46,South Dakota,Asian,71,13,25,30,62,13,21,26,,,0,0
2010,46,South Dakota,Black,32,2,9,20,32,2,9,20,,,0,0
2010,46,South Dakota,Hispanic,28,3,10,14,23,2,9,12,,,0,0
2010,46,South Dakota,Total,2337,214,743,1298,2149,205,677,1193,1481,885,0,0
2010,46,South Dakota,White,2079,188,669,1177,1920,180,610,1090,,,0,0
2011,46,South Dakota,Asian,88,16,32,37,79,14,31,32,,,0,0
2011,46,South Dakota,Black,28,3,12,13,28,3,12,13,,,0,0
2011,46,South Dakota,Hispanic,43,4,19,19,38,3,16,18,,,0,0
2011,46,South Dakota,Total,2481,215,802,1410,2246,206,728,1266,1509,974,0,0
2011,46,South Dakota,White,2209,183,706,1275,2007,177,638,1153,,,0,0
2012,46,South Dakota,Asian,96,17,33,46,88,16,30,42,,,0,0
2012,46,South Dakota,Black,32,3,14,15,32,3,14,15,,,0,0
2012,46,South Dakota,Hispanic,37,4,12,20,34,3,11,19,,,0,0
2012,46,South Dakota,Total,2642,279,897,1431,2399,267,815,1286,1545,1005,0,0
2012,46,South Dakota,White,2328,248,795,1264,2108,238,718,1133,,,0,0
2013,46,South Dakota,Asian,97,20,32,45,84,17,29,38,,,0,0
2013,46,South Dakota,Black,45,5,12,28,44,5,11,28,,,0,0
2013,46,South Dakota,Hispanic,62,6,12,44,55,5,10,40,,,0,0
2013,46,South Dakota,Total,2714,278,911,1509,2411,247,819,1329,1666,1016,0,0
2013,46,South Dakota,White,2388,243,819,1320,2122,216,735,1165,,,0,0
2014,46,South Dakota,Asian,102,23,34,44,90,20,29,40,,,0,0
2014,46,South Dakota,Black,43,7,17,19,43,7,17,19,,,0,0
2014,46,South Dakota,Hispanic,77,11,26,39,72,9,25,37,,,0,0
2014,46,South Dakota,Total,2756,339,973,1429,2502,320,883,1284,1619,1053,0,0
2014,46,South Dakota,White,2417,286,857,1266,2201,272,781,1140,,,0,0
2015,46,South Dakota,Asian,105,28,29,47,89,26,22,40,,,0,0
2015,46,South Dakota,Black,54,10,19,25,54,10,19,25,,,0,0
2015,46,South Dakota,Hispanic,87,15,29,41,79,14,26,37,,,0,0
2015,46,South Dakota,Total,2785,456,942,1358,2518,423,851,1218,1605,1031,0,0
2015,46,South Dakota,White,2406,387,815,1184,2184,357,739,1070,,,0,0
2016,46,South Dakota,Asian,86,29,24,33,78,26,23,29,,,0,0
2016,46,South Dakota,Black,53,11,15,26,53,11,15,26,,,0,0
2016,46,South Dakota,Hispanic,95,10,30,53,87,9,28,48,,,0,0
2016,46,South Dakota,Total,2643,514,883,1211,2420,485,809,1091,1473,997,0,0
2016,46,South Dakota,White,2260,426,780,1030,2070,404,711,931,,,0,0
2017,46,South Dakota,Asian,105,27,32,45,91,27,27,36,,,0,0
2017,46,South Dakota,Black,71,28,20,23,70,27,20,23,,,0,0
2017,46,South Dakota,Hispanic,110,16,44,50,100,15,41,44,,,0,0
2017,46,South Dakota,Total,2884,620,999,1239,2646,586,931,1105,1419,964,0,0
2017,46,South Dakota,White,2425,501,860,1046,2231,470,802,942,,,0,0
2018,46,South Dakota,Asian,116,28,49,39,98,25,41,32,,,0,0
2018,46,South Dakota,Black,68,16,23,28,65,14,23,27,,,0,0
2018,46,South Dakota,Hispanic,134,30,42,61,125,29,41,54,,,0,0
2018,46,South Dakota,Total,2861,591,1059,1192,2606,543,968,1077,1520,1070,0,0
2018,46,South Dakota,White,2356,484,870,990,2164,442,804,906,,,0,0
2019,46,South Dakota,Asian,130,39,37,53,111,35,34,42,,,0,0
2019,46,South Dakota,Black,79,17,31,30,71,14,27,29,,,0,0
2019,46,South Dakota,Hispanic,132,34,44,53,120,30,40,49,,,0,0
2019,46,South Dakota,Total,2932,751,1023,1119,2623,676,934,978,1512,1018,0,0
2019,46,South Dakota,White,2387,610,855,899,2153,547,779,807,,,0,0
2000,47,Tennessee,Total,,,,,,,,,4656,2790,0,0
2001,47,Tennessee,Asian,508,43,200,256,377,34,155,180,,,0,0
2001,47,Tennessee,Black,1046,24,340,660,929,18,286,606,,,0,0
2001,47,Tennessee,Hispanic,49,4,23,21,40,3,19,17,,,0,0
2001,47,Tennessee,Total,9883,596,3890,5207,6961,398,2748,3687,4806,2838,0,0
2001,47,Tennessee,White,7836,490,3154,4045,5313,317,2177,2728,,,0,0
2002,47,Tennessee,Asian,596,91,215,286,464,71,172,218,,,0,0
2002,47,Tennessee,Black,1036,40,349,634,957,34,317,594,,,0,0
2002,47,Tennessee,Hispanic,63,2,30,30,55,2,25,27,,,0,0
2002,47,Tennessee,Total,10884,903,4209,5613,7910,664,3039,4091,5193,3153,0,0
2002,47,Tennessee,White,8693,720,3420,4434,6101,524,2408,3087,,,0,0
2003,47,Tennessee,Asian,605,100,239,257,473,87,182,196,,,0,0
2003,47,Tennessee,Black,1237,63,400,756,1136,59,352,709,,,0,0
2003,47,Tennessee,Hispanic,71,10,28,31,60,9,24,26,,,0,0
2003,47,Tennessee,Total,11785,1078,4358,6078,8688,821,3159,4520,5658,3401,0,0
2003,47,Tennessee,White,9360,861,3521,4780,6672,633,2484,3427,,,0,0
2004,47,Tennessee,Asian,734,126,284,305,592,109,229,240,,,0,0
2004,47,Tennessee,Black,1241,96,407,689,1131,92,363,637,,,0,0
2004,47,Tennessee,Hispanic,109,15,47,42,89,11,37,37,,,0,0
2004,47,Tennessee,Total,12734,1347,4845,6136,9239,1019,3421,4520,5824,3642,0,0
2004,47,Tennessee,White,10049,1045,3855,4849,6997,769,2611,3419,,,0,0
2005,47,Tennessee,Asian,827,131,323,357,660,115,249,280,,,0,0
2005,47,Tennessee,Black,1369,76,460,768,1234,66,408,702,,,0,0
2005,47,Tennessee,Hispanic,133,10,54,67,101,9,35,56,,,0,0
2005,47,Tennessee,Total,14179,1560,5497,6683,10368,1180,4015,4863,6306,4269,0,0
2005,47,Tennessee,White,11119,1223,4390,5185,7893,913,3130,3638,,,0,0
2006,47,Tennessee,Asian,896,149,350,375,712,122,283,291,,,0,0
2006,47,Tennessee,Black,1750,123,587,986,1605,115,530,910,,,0,0
2006,47,Tennessee,Hispanic,326,40,126,151,265,32,112,115,,,0,0
2006,47,Tennessee,Total,15479,1574,6038,7171,11542,1166,4529,5313,7087,4074,0,0
2006,47,Tennessee,White,11697,1184,4731,5412,8331,836,3434,3818,,,0,0
2007,47,Tennessee,Asian,975,170,362,420,780,146,279,339,,,0,0
2007,47,Tennessee,Black,2027,146,711,1104,1875,137,652,1029,,,0,0
2007,47,Tennessee,Hispanic,398,40,189,157,346,38,163,135,,,0,0
2007,47,Tennessee,Total,17256,1970,6940,7732,13176,1560,5288,5907,7954,4344,0,0
2007,47,Tennessee,White,13111,1514,5410,5761,9641,1158,3997,4210,,,0,0
2008,47,Tennessee,Asian,1084,215,397,451,859,180,323,336,,,0,0
2008,47,Tennessee,Black,2185,152,788,1169,2020,142,729,1080,,,0,0
2008,47,Tennessee,Hispanic,508,68,188,230,439,59,163,196,,,0,0
2008,47,Tennessee,Total,18396,2280,7246,8289,13883,1719,5605,6150,8505,4768,0,0
2008,47,Tennessee,White,13981,1760,5642,6187,10126,1282,4217,4370,,,0,0
2009,47,Tennessee,Asian,1125,213,442,440,887,169,342,350,,,0,0
2009,47,Tennessee,Black,2482,209,917,1259,2306,199,848,1169,,,0,0
2009,47,Tennessee,Hispanic,560,83,204,251,488,74,173,221,,,0,0
2009,47,Tennessee,Total,19463,2558,7712,8553,14961,2009,5964,6510,9140,4835,0,0
2009,47,Tennessee,White,14404,1927,5829,6274,10600,1469,4352,4522,,,0,0
2010,47,Tennessee,Asian,1271,283,442,526,992,227,338,411,,,0,0
2010,47,Tennessee,Black,3069,378,1178,1411,2839,350,1091,1300,,,0,0
2010,47,Tennessee,Hispanic,691,124,257,283,592,107,227,234,,,0,0
2010,47,Tennessee,Total,21402,3301,8176,9055,16556,2676,6407,6805,9637,5017,0,0
2010,47,Tennessee,White,15223,2366,5989,6494,11240,1867,4497,4622,,,0,0
2011,47,Tennessee,Asian,1309,327,477,467,972,262,343,343,,,0,0
2011,47,Tennessee,Black,3194,487,1211,1407,2973,452,1112,1325,,,0,0
2011,47,Tennessee,Hispanic,845,137,340,343,735,125,293,300,,,0,0
2011,47,Tennessee,Total,22816,4077,8918,9135,17694,3376,6912,6900,10067,5274,0,0
2011,47,Tennessee,White,16427,2928,6538,6519,12203,2370,4883,4643,,,0,0
2012,47,Tennessee,Asian,1530,440,544,537,1168,364,407,389,,,0,0
2012,47,Tennessee,Black,3239,553,1201,1435,2968,518,1087,1328,,,0,0
2012,47,Tennessee,Hispanic,970,208,356,394,854,188,317,339,,,0,0
2012,47,Tennessee,Total,24924,5419,9395,9760,19465,4670,7284,7249,10743,5790,0,0
2012,47,Tennessee,White,18009,3962,6881,6976,13557,3383,5159,4878,,,0,0
2013,47,Tennessee,Asian,1718,518,573,613,1306,424,422,448,,,0,0
2013,47,Tennessee,Black,3156,567,1180,1353,2802,480,1070,1210,,,0,0
2013,47,Tennessee,Hispanic,1139,236,460,417,994,209,401,358,,,0,0
2013,47,Tennessee,Total,26733,6364,9982,10000,20948,5490,7772,7394,11308,5994,0,0
2013,47,Tennessee,White,19638,4809,7367,7245,15015,4176,5579,5108,,,0,0
2014,47,Tennessee,Asian,1848,594,631,594,1450,501,477,447,,,0,1
2014,47,Tennessee,Black,3388,745,1252,1310,3087,703,1125,1189,,,0,1
2014,47,Tennessee,Hispanic,1400,280,588,509,1234,250,519,447,,,0,1
2014,47,Tennessee,Total,28557,7265,10633,10049,22899,6272,8561,7560,11832,6258,0,1
2014,47,Tennessee,White,20811,5360,7792,7257,16202,4563,6133,5176,,,0,1
2015,47,Tennessee,Asian,2124,737,705,648,1708,653,538,490,,,0,1
2015,47,Tennessee,Black,3394,825,1126,1367,3117,779,1035,1235,,,0,1
2015,47,Tennessee,Hispanic,1446,355,488,577,1275,322,426,504,,,0,1
2015,47,Tennessee,Total,31110,8752,11012,10639,25314,7680,8839,8244,12992,6934,0,1
2015,47,Tennessee,White,22593,6393,8163,7601,17947,5538,6413,5674,,,0,1
2016,47,Tennessee,Asian,2124,781,659,661,1674,663,498,493,,,0,1
2016,47,Tennessee,Black,3281,887,1093,1239,3020,838,998,1129,,,0,1
2016,47,Tennessee,Hispanic,2228,715,762,718,1978,661,669,622,,,0,1
2016,47,Tennessee,Total,33654,10418,11686,11036,27489,9083,9455,8523,13511,7268,0,1
2016,47,Tennessee,White,24214,7478,8566,7875,19274,6420,6778,5835,,,0,1
2017,47,Tennessee,Asian,2266,834,728,681,1827,718,566,525,,,0,1
2017,47,Tennessee,Black,3433,960,1146,1266,3159,900,1056,1144,,,0,1
2017,47,Tennessee,Hispanic,2562,795,923,808,2278,742,811,693,,,0,1
2017,47,Tennessee,Total,35527,10944,12472,11485,29285,9680,10111,8956,14155,7616,0,1
2017,47,Tennessee,White,25189,7722,8948,8146,20221,6744,7054,6114,,,0,1
2018,47,Tennessee,Asian,2495,951,772,745,2014,832,590,570,,,0,1
2018,47,Tennessee,Black,4229,1163,1546,1431,3935,1110,1430,1308,,,0,1
2018,47,Tennessee,Hispanic,3254,1004,1114,1040,2944,929,1014,910,,,0,1
2018,47,Tennessee,Total,38742,12543,13154,12165,32300,11134,10851,9531,15570,8220,0,1
2018,47,Tennessee,White,26270,8587,8943,8270,21316,7549,7169,6196,,,0,1
2019,47,Tennessee,Asian,2635,1037,766,816,2121,915,578,618,,,0,1
2019,47,Tennessee,Black,4413,1251,1503,1589,4113,1187,1394,1470,,,0,1
2019,47,Tennessee,Hispanic,3587,1063,1225,1247,3225,984,1078,1124,,,0,1
2019,47,Tennessee,Total,40161,13543,13360,12763,33941,12206,11068,10279,16458,8771,0,1
2019,47,Tennessee,White,26932,9217,9063,8397,22184,8221,7306,6465,,,0,1
2000,48,Texas,Total,,,,,,,,,35427,21015,0,0
2001,48,Texas,Asian,6013,408,2720,2800,5305,355,2376,2499,,,0,0
2001,48,Texas,Black,3421,156,1690,1508,3194,150,1567,1412,,,0,0
2001,48,Texas,Hispanic,14338,1766,6423,5637,13723,1732,6118,5379,,,0,0
2001,48,Texas,Total,69569,4748,32621,30310,62884,4276,29491,27370,39456,22576,0,0
2001,48,Texas,White,37835,1520,18356,17227,33428,1205,16331,15242,,,0,0
2002,48,Texas,Asian,6862,887,2877,3002,6418,836,2722,2776,,,0,0
2002,48,Texas,Black,4076,357,1934,1695,3910,349,1873,1600,,,0,0
2002,48,Texas,Hispanic,16515,2307,7187,6216,15837,2253,6911,5887,,,0,0
2002,48,Texas,Total,80240,8840,36579,32363,74148,8263,34093,29483,43308,24801,0,0
2002,48,Texas,White,43556,3933,20482,18260,39462,3563,18753,16358,,,0,0
2003,48,Texas,Asian,7716,1237,3109,3205,7237,1151,2925,3002,,,0,0
2003,48,Texas,Black,4913,524,2298,1934,4752,513,2227,1855,,,0,0
2003,48,Texas,Hispanic,18554,3309,7522,6616,17920,3257,7249,6323,,,0,0
2003,48,Texas,Total,90880,12343,39211,35642,84541,11710,36564,32743,48500,28311,0,0
2003,48,Texas,White,48484,5367,21602,20109,44096,4965,19783,18050,,,0,0
2004,48,Texas,Asian,8663,1610,3341,3460,8188,1563,3129,3265,,,0,0
2004,48,Texas,Black,5981,635,2712,2373,5787,607,2636,2288,,,0,0
2004,48,Texas,Hispanic,20650,3708,8130,6996,19939,3655,7823,6700,,,0,0
2004,48,Texas,Total,101115,15225,41833,38478,94328,14505,39082,35480,53542,31986,0,0
2004,48,Texas,White,52018,6617,22293,21140,47390,6122,20447,19023,,,0,0
2005,48,Texas,Asian,10007,2023,4012,3740,9458,1942,3817,3477,,,0,0
2005,48,Texas,Black,6826,943,2971,2632,6594,918,2877,2529,,,0,0
2005,48,Texas,Hispanic,24887,4800,9888,8127,24072,4730,9521,7793,,,0,0
2005,48,Texas,Total,112263,18649,46980,41116,104688,17763,43799,37879,58664,32841,0,0
2005,48,Texas,White,54706,7691,23835,21579,49625,7091,21695,19397,,,0,0
2006,48,Texas,Asian,11016,2371,4157,4168,10461,2297,3952,3913,,,0,0
2006,48,Texas,Black,7516,1183,3268,2786,7249,1153,3154,2674,,,0,0
2006,48,Texas,Hispanic,40231,9471,14784,12273,38847,9324,14156,11705,,,0,0
2006,48,Texas,Total,122969,23145,48360,43101,114780,22280,44887,39616,62376,34766,0,0
2006,48,Texas,White,56851,9018,23946,22050,51462,8456,21642,19691,,,0,0
2007,48,Texas,Asian,12220,2816,4542,4523,11600,2722,4299,4254,,,0,0
2007,48,Texas,Black,8752,1446,3934,3042,8480,1408,3816,2936,,,0,0
2007,48,Texas,Hispanic,45612,10361,17267,13554,43971,10133,16589,12919,,,0,0
2007,48,Texas,Total,135130,26531,54406,46205,126232,25404,50713,42505,65788,34869,0,0
2007,48,Texas,White,62111,10742,26275,23244,56313,10032,23844,20765,,,0,0
2008,48,Texas,Asian,13918,3669,4971,4988,13206,3549,4696,4684,,,0,0
2008,48,Texas,Black,10261,2071,4273,3596,9966,2026,4136,3487,,,0,0
2008,48,Texas,Hispanic,49135,11089,18616,15395,47279,10828,17854,14610,,,0,0
2008,48,Texas,Total,147241,31224,57482,51033,137947,29986,53640,47098,72896,38526,0,0
2008,48,Texas,White,67140,13145,27166,25100,61273,12405,24717,22576,,,0,0
2009,48,Texas,Asian,15415,4527,5352,5187,14603,4393,5027,4853,,,0,0
2009,48,Texas,Black,11482,2467,4682,3945,11128,2400,4557,3791,,,0,0
2009,48,Texas,Hispanic,55864,14002,20088,16739,54048,13739,19359,15964,,,0,0
2009,48,Texas,Total,158993,37043,60056,52922,149174,35652,55994,48877,76699,39772,0,0
2009,48,Texas,White,68289,14417,27260,24808,62118,13572,24655,22259,,,0,0
2010,48,Texas,Asian,17248,5232,6036,5572,16320,5012,5707,5221,,,0,0
2010,48,Texas,Black,13469,3213,5494,4333,13027,3119,5308,4183,,,0,0
2010,48,Texas,Hispanic,65993,17347,23991,18997,63902,17017,23125,18204,,,0,0
2010,48,Texas,Total,179320,44492,66650,56957,168351,42731,62274,52589,82249,42254,0,0
2010,48,Texas,White,72434,16552,28220,25630,65735,15574,25502,22825,,,0,0
2011,48,Texas,Asian,19502,6366,6511,6111,18445,6142,6070,5741,,,0,0
2011,48,Texas,Black,15816,3938,6105,5218,15352,3842,5917,5052,,,0,0
2011,48,Texas,Hispanic,75593,21323,26489,21965,73179,20782,25558,21135,,,0,0
2011,48,Texas,Total,198272,53038,71610,62883,186704,51140,66866,58380,90673,46025,0,0
2011,48,Texas,White,76830,18626,29286,26795,70021,17732,26414,23958,,,0,0
2012,48,Texas,Asian,20703,7289,6949,6253,19575,7063,6531,5785,,,0,0
2012,48,Texas,Black,16018,4348,6340,5094,15556,4259,6150,4916,,,0,0
2012,48,Texas,Hispanic,79805,22910,28976,23059,77152,22364,27785,22208,,,0,0
2012,48,Texas,Total,207321,58762,76335,64714,194954,56683,71142,59824,96166,49062,0,0
2012,48,Texas,White,78540,20637,29973,27017,71293,19551,26960,23951,,,0,0
2013,48,Texas,Asian,23430,8375,7863,6835,22214,8122,7387,6365,,,0,0
2013,48,Texas,Black,16928,4776,6443,5299,16446,4676,6249,5122,,,0,0
2013,48,Texas,Hispanic,87008,25550,30645,25190,84112,25069,29358,24125,,,0,0
2013,48,Texas,Total,218325,64474,78249,66820,205608,62308,73014,61731,101271,52167,0,0
2013,48,Texas,White,82572,23087,30625,27468,75098,21893,27584,24324,,,0,0
2014,48,Texas,Asian,25688,9217,8323,7482,24328,8928,7812,6943,,,0,0
2014,48,Texas,Black,18925,5314,7308,5670,18379,5203,7074,5479,,,0,0
2014,48,Texas,Hispanic,95439,28496,33261,27097,92640,28022,32084,26023,,,0,0
2014,48,Texas,Total,238161,72278,83922,70575,224965,69851,78510,65459,107439,55673,0,0
2014,48,Texas,White,88890,26180,32227,28214,81002,24742,28985,25123,,,0,0
2015,48,Texas,Asian,28663,10740,8983,8228,27211,10446,8440,7630,,,0,0
2015,48,Texas,Black,21343,6267,8012,6369,20716,6166,7737,6135,,,0,0
2015,48,Texas,Hispanic,108910,34374,37394,29878,105849,33750,36202,28717,,,0,0
2015,48,Texas,Total,268918,86217,92581,76840,254764,83589,86908,71297,116235,59823,0,0
2015,48,Texas,White,95144,29366,33889,29350,87009,27952,30548,26092,,,0,0
2016,48,Texas,Asian,29436,12074,8846,8051,27931,11712,8324,7458,,,0,0
2016,48,Texas,Black,21040,6729,7669,6194,20414,6623,7428,5924,,,0,0
2016,48,Texas,Hispanic,131464,44683,44911,35274,127423,43589,43492,33901,,,0,0
2016,48,Texas,Total,289550,98608,98804,81272,274161,95174,92990,75546,122606,63963,0,0
2016,48,Texas,White,94153,30639,33242,28701,85733,28936,29890,25437,,,0,0
2017,48,Texas,Asian,32756,12829,10042,8594,31114,12413,9424,8008,,,0,0
2017,48,Texas,Black,22162,7011,7938,6350,21517,6874,7679,6115,,,0,0
2017,48,Texas,Hispanic,142821,48586,47616,38231,138288,47442,46060,36644,,,0,0
2017,48,Texas,Total,310793,105298,104042,85945,294544,101668,97894,79953,130944,68338,0,0
2017,48,Texas,White,97933,31698,34119,29394,89335,29966,30712,26067,,,0,0
2018,48,Texas,Asian,35216,14814,10530,9383,33503,14411,9884,8742,,,0,0
2018,48,Texas,Black,21744,7402,7598,6198,21144,7279,7342,5990,,,0,0
2018,48,Texas,Hispanic,147433,52357,48051,38975,143409,51442,46463,37527,,,0,0
2018,48,Texas,Total,318150,114333,103648,87163,302468,110925,97511,81297,139506,72171,0,0
2018,48,Texas,White,96167,33274,32512,28963,87678,31496,29181,25678,,,0,0
2019,48,Texas,Asian,37211,16239,10791,9743,35471,15804,10164,9090,,,0,0
2019,48,Texas,Black,22361,8391,7364,6154,21748,8256,7130,5918,,,0,0
2019,48,Texas,Hispanic,152574,58265,47406,39805,148286,57254,45766,38239,,,0,0
2019,48,Texas,Total,325088,124700,101669,87142,309095,121098,95518,81176,142128,75844,0,0
2019,48,Texas,White,95982,35325,31475,27843,87440,33486,28131,24596,,,0,0
2000,49,Utah,Total,,,,,,,,,8024,5701,0,0
2001,49,Utah,Asian,451,50,178,218,418,49,168,197,,,0,0
2001,49,Utah,Black,24,1,9,13,20,1,7,11,,,0,0
2001,49,Utah,Hispanic,155,15,56,77,138,14,49,68,,,0,0
2001,49,Utah,Total,12269,1108,4744,6148,11558,1056,4418,5827,7507,5231,0,0
2001,49,Utah,White,10949,961,4272,5517,10355,914,3998,5253,,,0,0
2002,49,Utah,Asian,482,78,189,207,449,74,176,193,,,0,0
2002,49,Utah,Black,34,5,13,15,30,5,11,13,,,0,0
2002,49,Utah,Hispanic,165,22,57,80,145,21,49,70,,,0,0
2002,49,Utah,Total,12937,1450,4921,6313,12437,1395,4724,6074,7744,5586,0,0
2002,49,Utah,White,11461,1232,4367,5662,11066,1188,4212,5472,,,0,0
2003,49,Utah,Asian,545,83,203,245,500,79,183,227,,,0,0
2003,49,Utah,Black,32,1,12,18,27,1,10,16,,,0,0
2003,49,Utah,Hispanic,213,32,78,92,192,31,73,78,,,0,0
2003,49,Utah,Total,13454,1606,4992,6476,12806,1507,4768,6179,7941,5665,0,0
2003,49,Utah,White,11934,1353,4456,5820,11407,1272,4276,5573,,,0,0
2004,49,Utah,Asian,575,117,213,231,517,105,193,207,,,0,0
2004,49,Utah,Black,50,10,21,17,44,10,19,14,,,0,0
2004,49,Utah,Hispanic,252,45,98,104,236,43,92,97,,,0,0
2004,49,Utah,Total,14068,1965,5224,6395,13416,1874,5003,6084,7984,5839,0,0
2004,49,Utah,White,12221,1592,4547,5664,11710,1524,4374,5418,,,0,0
2005,49,Utah,Asian,700,154,277,257,621,131,248,233,,,0,0
2005,49,Utah,Black,61,13,29,17,47,9,24,12,,,0,0
2005,49,Utah,Hispanic,297,47,123,113,244,33,105,96,,,0,0
2005,49,Utah,Total,14937,2292,5831,6441,14026,2053,5526,6117,8584,6202,0,0
2005,49,Utah,White,12709,1871,4957,5613,12041,1697,4732,5371,,,0,0
2006,49,Utah,Asian,704,152,252,286,626,138,225,251,,,0,0
2006,49,Utah,Black,68,11,24,30,56,9,18,26,,,0,0
2006,49,Utah,Hispanic,712,123,266,299,655,111,252,269,,,0,0
2006,49,Utah,Total,15483,2358,5794,6734,14653,2213,5515,6371,8848,6113,0,0
2006,49,Utah,White,13044,1955,4928,5844,12431,1844,4715,5575,,,0,0
2007,49,Utah,Asian,704,135,284,269,614,124,255,221,,,0,0
2007,49,Utah,Black,66,11,22,32,56,11,18,26,,,0,0
2007,49,Utah,Hispanic,644,102,243,277,598,93,222,263,,,0,0
2007,49,Utah,Total,14990,2303,5860,6449,14188,2188,5570,6082,8737,5896,0,0
2007,49,Utah,White,12909,1971,5052,5610,12304,1879,4832,5338,,,0,0
2008,49,Utah,Asian,778,157,295,318,683,144,256,276,,,0,0
2008,49,Utah,Black,69,11,28,29,59,10,24,25,,,0,0
2008,49,Utah,Hispanic,768,126,301,318,715,119,284,292,,,0,0
2008,49,Utah,Total,15599,2687,6021,6506,14683,2516,5673,6137,8914,6085,0,0
2008,49,Utah,White,13275,2269,5129,5599,12577,2137,4864,5317,,,0,0
2009,49,Utah,Asian,818,188,304,316,708,173,272,254,,,0,0
2009,49,Utah,Black,88,19,35,30,77,19,29,26,,,0,0
2009,49,Utah,Hispanic,850,152,311,371,785,146,284,340,,,0,0
2009,49,Utah,Total,16361,2746,6309,6928,15385,2576,5953,6509,9192,6141,0,0
2009,49,Utah,White,13727,2225,5371,5871,13005,2091,5103,5575,,,0,0
